Order_ID,Date,Warehouse,Dealer,Customer_ID,Machine_ID,Machine_Type,Order_Quantity,Production_Status,Inventory_Level,Change_Type,Order_Volatility,Lead_Time_Days,Delay_Days
O560576,27-05-2023,WH001,Dealer_D,Cust005,MC002,Type2,31,On-Time,431,Delayed Approval,Medium,5,0
O350937,27-05-2023,WH003,Dealer_A,Cust004,MC003,Type5,41,Critical Delay,215,Supplier Delay,Low,20,12
O701533,27-05-2023,WH003,Dealer_B,Cust002,MC004,Type4,,Delayed,40,Feature Update,Medium,11,0
O325394,27-05-2023,WH004,Dealer_E,Cust005,MC005,Type1,45,On-Time,231,Feature Update,Low,12,0
O729825,27-05-2023,WH002,Dealer_E,Cust005,MC002,Type5,4,Critical Delay,411,Urgent Order Change,Medium,30,0
O216647,27-05-2023,WH001,Dealer_B,,MC004,Type4,18,On-Time,,Delayed Approval,Medium,46,15
O101408,27-05-2023,WH002,Dealer_A,Cust004,MC001,Type4,39,On-Time,428,Supplier Delay,Low,20,0
O153667,28-05-2023,WH001,Dealer_D,Cust001,MC005,Type5,nan,On-Time,396,,Medium,23,0
O312163,28-05-2023,WH001,Dealer_E,Cust005,MC002,Type5,2,Delayed,,,High,45,0
O471210,28-05-2023,WH002,Dealer_A,Cust003,MC004,Type1,16,On-Time,463,Feature Update,Medium,29,0
O332430,28-05-2023,WH004,Dealer_D,Cust003,MC004,Type1,35,Critical Delay,350,Delayed Approval,Low,48,4
,29-05-2023,WH002,Dealer_D,Cust003,MC005,Type5,21,Critical Delay,429,,Low,35,0
O986911,29-05-2023,WH004,Dealer_D,Cust001,MC003,Type4,18,On-Time,72,Delayed Approval,Low,22,0
O947191,29-05-2023,,Dealer_C,Cust004,MC002,Type4,45,Delayed,77,,Low,47,11
O279898,29-05-2023,WH003,Dealer_D,Cust004,MC002,Type4,24,Critical Delay,487,Supplier Delay,Low,,
O481230,29-05-2023,WH003,Dealer_A,,MC005,,3,Delayed,165,Delayed Approval,Medium,38,0
O192295,29-05-2023,WH004,Dealer_E,Cust003,MC001,Type3,18,Delayed,157,,Low,246,
O190855,30-05-2023,WH002,Dealer_B,Cust002,,Type5,22,Delayed,117,Urgent Order Change,High,,0
O190383,30-05-2023,WH003,Dealer_D,Cust005,MC005,Type5,2,Delayed,24,Urgent Order Change,Low,29,0
,30-05-2023,WH002,Dealer_A,Cust003,MC005,Type4,33,Delayed,,Delayed Approval,Medium,40,0
O514073,30-05-2023,WH002,Dealer_B,Cust002,MC005,Type4,12,Delayed,345,Delayed Approval,Low,,0
,30-05-2023,WH001,Dealer_D,Cust004,MC003,Type2,42,Delayed,13,Feature Update,High,7,10
O906223,30-05-2023,WH004,Dealer_C,Cust003,MC002,Type2,28,Delayed,40,,Low,45,5
,30-05-2023,WH003,Dealer_B,Cust001,MC005,Type5,12,Critical Delay,207,Urgent Order Change,Low,41,
O881498,,WH003,Dealer_B,Cust004,MC004,Type4,26,Delayed,131,Feature Update,High,44,0
O889695,30-05-2023,WH002,Dealer_E,Cust003,MC004,Type4,,Delayed,66,Feature Update,Low,16,7
O646722,31-05-2023,WH002,Dealer_D,Cust004,MC002,Type1,30,Delayed,19,Supplier Delay,Medium,13,0
O545858,31-05-2023,WH004,Dealer_C,Cust005,MC005,Type1,38,Critical Delay,236,,,6,0
O431939,31-05-2023,,Dealer_C,Cust001,MC005,Type1,35,Delayed,13,,High,18,
O174945,31-05-2023,WH002,Dealer_B,Cust002,MC002,Type1,42,Critical Delay,71,Supplier Delay,Medium,9,1
O344989,,WH004,Dealer_C,Cust005,MC003,Type3,45,Critical Delay,14,Urgent Order Change,Medium,14,0
O415810,31-05-2023,WH001,Dealer_E,Cust003,MC001,Type5,32,Delayed,280,Delayed Approval,High,28,0
O803382,31-05-2023,WH002,Dealer_D,Cust004,MC005,Type5,48,Critical Delay,298,Supplier Delay,High,38,0
O661370,31-05-2023,WH003,Dealer_D,Cust001,MC001,Type1,35,Delayed,381,Delayed Approval,Low,28,0
O902143,31-05-2023,WH004,Dealer_C,Cust005,MC004,Type4,27,Critical Delay,419,Feature Update,High,16,0
O938633,01-06-2023,WH003,,Cust002,MC002,Type4,,On-Time,47,Feature Update,Low,16,0
O487195,01-06-2023,WH004,Dealer_D,Cust004,,Type4,,Critical Delay,451,Delayed Approval,,35,12
O602539,01-06-2023,WH002,Dealer_A,Cust003,MC005,Type3,42,On-Time,18,Urgent Order Change,Medium,8,18
O935738,01-06-2023,WH004,Dealer_A,Cust002,MC004,Type5,27,Critical Delay,84,Urgent Order Change,Low,20,0
O291379,01-06-2023,WH002,Dealer_E,Cust001,MC005,Type2,41,Critical Delay,,,High,34,0
O132951,01-06-2023,WH004,Dealer_B,Cust001,MC005,,29,,116,,Low,11,0
O597460,,WH001,Dealer_C,,MC004,Type3,49,On-Time,256,Feature Update,Medium,30,
O557144,02-06-2023,WH001,Dealer_D,Cust004,,Type5,29,On-Time,39,Supplier Delay,Medium,9,11
O594782,02-06-2023,WH004,Dealer_A,,MC004,Type2,41,,231,Supplier Delay,High,8,0
O344938,02-06-2023,WH002,Dealer_B,Cust003,MC004,Type3,44,Critical Delay,446,Urgent Order Change,Medium,40,0
O145401,02-06-2023,WH004,Dealer_E,Cust003,MC003,Type4,33,,478,Feature Update,Medium,34,18
O345432,02-06-2023,WH003,Dealer_A,Cust003,MC002,Type3,,Delayed,328,Delayed Approval,High,28,0
O977737,02-06-2023,WH004,Dealer_A,Cust005,MC005,,14,Critical Delay,,Supplier Delay,Medium,14,0
O654193,02-06-2023,WH001,Dealer_D,Cust002,MC005,Type4,30,Delayed,407,,Low,11,13
O515735,02-06-2023,WH003,Dealer_E,Cust002,MC001,Type1,37,Critical Delay,230,Feature Update,High,6,15
O187488,02-06-2023,WH003,Dealer_C,Cust005,MC003,Type2,13,On-Time,452,Supplier Delay,Medium,7,0
O454795,03-06-2023,WH003,Dealer_C,,MC004,Type5,8,Delayed,296,,,42,2
O444066,03-06-2023,WH001,Dealer_E,Cust003,MC001,Type4,11,On-Time,286,Delayed Approval,Low,45,0
O609291,03-06-2023,WH001,Dealer_C,Cust005,MC002,Type5,45,Critical Delay,329,Feature Update,High,30,0
,04-06-2023,WH003,Dealer_C,Cust003,MC003,Type2,36,On-Time,359,Supplier Delay,High,17,1
O639827,04-06-2023,WH002,Dealer_D,Cust003,MC003,Type2,25,On-Time,486,Delayed Approval,Low,45,0
O690981,04-06-2023,WH004,Dealer_A,Cust005,MC004,Type2,30,Critical Delay,422,Feature Update,Medium,23,0
O524755,04-06-2023,WH002,Dealer_E,,MC003,Type4,2,Critical Delay,497,Feature Update,High,12,11
O372325,04-06-2023,WH001,Dealer_B,Cust001,MC001,Type2,44,Delayed,,Feature Update,High,24,0
O987491,05-06-2023,WH003,Dealer_A,Cust002,MC004,Type3,7,Critical Delay,405,Feature Update,Medium,18,0
O710313,05-06-2023,WH003,Dealer_A,Cust002,MC005,Type2,31,Critical Delay,160,Urgent Order Change,Low,16,0
O314823,05-06-2023,WH003,Dealer_E,Cust004,MC002,,47,Delayed,,,Medium,27,0
O617487,05-06-2023,WH003,Dealer_C,Cust001,MC001,Type1,6,Critical Delay,227,Feature Update,High,5,0
O719839,05-06-2023,WH004,Dealer_B,Cust003,MC002,Type1,2,Delayed,403,Urgent Order Change,Low,21,0
O724444,05-06-2023,WH003,Dealer_B,Cust003,MC004,Type4,15,Critical Delay,438,Supplier Delay,High,20,0
O728486,05-06-2023,WH004,Dealer_C,Cust002,MC004,Type1,38,Critical Delay,41,Supplier Delay,Medium,33,0
O335415,,WH003,Dealer_A,Cust001,MC004,Type5,27,On-Time,304,Urgent Order Change,High,49,8
O977474,06-06-2023,WH002,Dealer_E,Cust004,,Type4,19,Critical Delay,216,Supplier Delay,Medium,5,0
O416316,,WH004,Dealer_E,Cust001,MC003,Type3,37,On-Time,342,Delayed Approval,Low,49,13
O427612,07-06-2023,WH002,Dealer_B,Cust002,MC003,Type2,47,Critical Delay,191,Delayed Approval,Low,35,0
O990716,07-06-2023,WH004,Dealer_C,Cust003,MC001,Type5,3,,235,,Low,27,0
O861927,07-06-2023,WH004,Dealer_D,Cust004,MC004,Type2,,On-Time,227,Feature Update,Medium,,0
O958590,07-06-2023,WH002,Dealer_C,Cust003,,Type3,3,On-Time,39,Delayed Approval,Low,43,0
O503323,07-06-2023,WH004,Dealer_B,Cust002,MC004,Type3,14,On-Time,214,,,282,0
O573014,07-06-2023,WH002,Dealer_E,Cust002,MC004,Type1,,Delayed,134,Delayed Approval,Low,33,0
O563653,07-06-2023,WH002,Dealer_D,Cust003,MC005,Type2,40,Delayed,80,,High,114,
O950738,07-06-2023,WH002,Dealer_A,Cust002,MC002,Type3,20,,466,Feature Update,High,38,0
O959318,08-06-2023,WH003,Dealer_A,Cust003,MC005,Type2,41,Critical Delay,231,Feature Update,Medium,40,0
O481921,08-06-2023,WH004,Dealer_C,,MC003,Type5,4,On-Time,220,Urgent Order Change,High,35,0
O823995,08-06-2023,WH002,Dealer_E,Cust004,MC002,Type3,18,On-Time,418,,Low,180,0
O139671,08-06-2023,WH003,,Cust005,MC002,Type3,2,Critical Delay,211,Delayed Approval,Low,13,
O811733,08-06-2023,,Dealer_D,Cust002,MC004,Type1,40,Delayed,309,Delayed Approval,Low,28,0
O828962,08-06-2023,WH002,Dealer_C,,MC003,Type2,33,Delayed,480,,Medium,45,14
O667628,08-06-2023,WH001,Dealer_D,Cust002,MC003,Type4,5,On-Time,10,Feature Update,Low,5,0
O778370,09-06-2023,WH003,Dealer_C,Cust001,MC005,Type1,1,On-Time,252,Supplier Delay,Medium,24,0
O556158,09-06-2023,WH004,Dealer_B,Cust002,MC003,Type4,18,Critical Delay,15,,Low,49,0
O964781,09-06-2023,WH003,Dealer_D,Cust002,MC003,Type3,40,Critical Delay,484,Delayed Approval,Low,22,0
O502886,09-06-2023,WH002,Dealer_D,Cust004,MC004,Type4,46,Critical Delay,332,Delayed Approval,Low,24,0
O872184,09-06-2023,WH002,Dealer_C,Cust005,MC003,Type3,,Delayed,234,,Low,12,0
O557413,09-06-2023,WH003,Dealer_D,Cust004,MC001,Type4,6,Delayed,468,Urgent Order Change,Medium,31,0
O772471,10-06-2023,WH003,Dealer_D,Cust004,MC002,Type3,20,Critical Delay,229,,Low,21,0
O431921,10-06-2023,,Dealer_C,Cust004,MC005,Type3,28,On-Time,350,Delayed Approval,,258,0
O845638,10-06-2023,WH002,Dealer_C,Cust002,MC001,Type3,19,On-Time,180,Delayed Approval,,42,3
O619913,10-06-2023,WH004,Dealer_A,Cust001,MC005,Type1,12,Critical Delay,224,,High,47,12
O186114,10-06-2023,WH004,Dealer_C,Cust001,MC003,Type1,95,Delayed,448,Delayed Approval,High,38,0
O350806,10-06-2023,WH001,Dealer_C,Cust004,MC002,Type5,41,On-Time,421,Feature Update,Low,7,0
O496983,10-06-2023,WH001,Dealer_E,Cust005,MC004,Type5,2,Critical Delay,361,Urgent Order Change,Low,21,
O454826,10-06-2023,WH003,Dealer_D,Cust002,MC004,Type1,23,Critical Delay,361,Urgent Order Change,High,,0
O301773,11-06-2023,WH004,Dealer_E,Cust004,MC001,Type4,29,Critical Delay,,Delayed Approval,Low,45,0
O983359,11-06-2023,WH004,Dealer_A,Cust004,MC002,Type5,27,Critical Delay,378,Feature Update,Low,7,0
O560445,11-06-2023,WH004,Dealer_E,Cust004,MC004,,37,Delayed,496,,Medium,40,0
O207974,12-06-2023,WH002,Dealer_A,Cust004,MC002,Type1,,Delayed,479,Urgent Order Change,Medium,11,0
O292000,12-06-2023,WH001,,Cust003,MC005,,47,Delayed,,Supplier Delay,High,44,5
O496624,12-06-2023,WH002,Dealer_B,Cust004,MC005,Type3,33,Delayed,433,,Medium,47,9
O666421,12-06-2023,WH003,,Cust002,MC001,Type5,34,On-Time,157,Urgent Order Change,Medium,26,0
O802152,12-06-2023,WH003,Dealer_E,Cust001,MC005,Type4,1,Critical Delay,342,Urgent Order Change,Medium,27,0
O744740,12-06-2023,WH002,Dealer_E,Cust005,MC004,Type4,40,Delayed,260,,Medium,23,0
O608436,,WH004,Dealer_B,Cust001,MC005,Type3,26,Delayed,384,,Low,36,0
O671816,,WH002,Dealer_C,Cust001,MC003,Type5,19,On-Time,,Urgent Order Change,Low,35,18
O709157,13-06-2023,WH004,Dealer_C,Cust004,MC003,Type5,38,Critical Delay,434,,High,18,1
O920868,13-06-2023,WH004,Dealer_E,Cust004,MC003,Type1,3,Delayed,346,Supplier Delay,High,,0
O665170,13-06-2023,WH002,Dealer_E,Cust002,MC003,Type5,19,Critical Delay,360,Supplier Delay,High,37,5
O608510,13-06-2023,WH001,,,MC005,Type4,17,Critical Delay,301,Feature Update,Low,38,0
O457022,13-06-2023,WH002,Dealer_E,Cust002,MC003,Type2,41,Critical Delay,161,Feature Update,Low,,0
O625472,13-06-2023,WH001,Dealer_B,Cust001,MC005,,28,Critical Delay,274,Urgent Order Change,High,38,0
O583917,14-06-2023,WH004,Dealer_B,Cust001,MC004,Type2,27,Delayed,228,Supplier Delay,,10,0
O349282,14-06-2023,WH002,Dealer_C,Cust002,MC001,Type5,5,Critical Delay,470,Delayed Approval,Medium,13,8
O285867,14-06-2023,WH004,Dealer_D,Cust003,MC005,Type4,3,Delayed,278,Urgent Order Change,High,144,0
O308278,15-06-2023,WH002,Dealer_D,Cust002,MC001,Type1,6,Delayed,440,Feature Update,High,36,0
O670534,15-06-2023,WH002,Dealer_A,Cust003,MC001,,30,On-Time,261,Feature Update,Low,36,0
O102158,15-06-2023,WH001,,,,,12,Critical Delay,145,Urgent Order Change,Medium,35,0
O700291,15-06-2023,,Dealer_C,Cust004,MC004,,2,Critical Delay,57,Feature Update,High,18,13
O990249,15-06-2023,WH002,Dealer_B,Cust001,MC004,Type5,43,Delayed,231,,Low,36,0
O953022,16-06-2023,,Dealer_E,Cust001,MC001,Type2,46,Delayed,,Delayed Approval,Low,,0
O407329,16-06-2023,WH001,,Cust001,MC001,Type1,13,,92,Delayed Approval,Low,13,0
O924578,16-06-2023,WH002,Dealer_B,Cust003,MC003,Type1,16,Delayed,353,Supplier Delay,High,39,0
O473477,17-06-2023,WH001,Dealer_D,Cust003,MC004,Type3,10,On-Time,332,Feature Update,Medium,37,13
O105301,17-06-2023,WH004,Dealer_E,Cust004,MC003,Type1,10,Critical Delay,325,Supplier Delay,Low,30,0
O824578,17-06-2023,WH001,Dealer_C,Cust005,MC003,Type5,17,,128,Urgent Order Change,High,43,0
O463109,17-06-2023,,Dealer_D,Cust004,MC001,Type2,17,Delayed,98,Delayed Approval,Medium,32,0
O161181,17-06-2023,WH001,Dealer_D,Cust001,MC001,Type2,36,,203,,Medium,35,0
,17-06-2023,WH001,Dealer_E,Cust005,MC003,Type4,9,,47,Delayed Approval,Medium,24,0
O310608,,,Dealer_E,Cust005,MC002,Type4,2,On-Time,214,Supplier Delay,Medium,39,0
O295638,18-06-2023,WH002,Dealer_D,Cust001,MC005,,49,Delayed,236,Supplier Delay,High,38,0
O920998,18-06-2023,WH004,Dealer_E,Cust004,MC003,,49,On-Time,255,,Low,35,7
O860875,19-06-2023,WH001,Dealer_A,Cust004,MC005,Type3,38,Critical Delay,202,Urgent Order Change,Low,38,0
O576069,19-06-2023,WH002,Dealer_C,Cust005,MC004,Type3,24,Delayed,,Feature Update,Medium,,0
O308718,19-06-2023,WH003,Dealer_A,Cust001,MC001,Type3,,Critical Delay,246,Delayed Approval,High,42,10
O808709,19-06-2023,WH002,Dealer_E,Cust001,MC001,Type4,,Critical Delay,267,,High,,0
O117997,20-06-2023,WH003,Dealer_A,Cust005,MC004,Type4,47,Delayed,238,Supplier Delay,Medium,39,0
O263849,20-06-2023,WH002,Dealer_A,Cust002,MC003,Type3,49,Critical Delay,281,,High,41,9
O793471,20-06-2023,WH002,Dealer_E,Cust001,MC004,Type3,23,Delayed,241,Delayed Approval,High,,0
O565513,20-06-2023,WH004,Dealer_A,Cust005,MC002,Type3,19,Critical Delay,81,Urgent Order Change,High,25,0
O665860,20-06-2023,,,Cust001,MC003,Type1,34,Delayed,200,,High,13,7
O146483,20-06-2023,WH004,Dealer_A,Cust002,MC001,Type5,15,Critical Delay,429,Feature Update,Medium,33,0
O776197,21-06-2023,WH003,Dealer_B,Cust003,MC004,Type4,32,Delayed,155,Supplier Delay,High,27,13
O726407,21-06-2023,WH004,Dealer_D,Cust004,MC003,Type4,38,Critical Delay,388,Urgent Order Change,Low,29,1
O256317,21-06-2023,WH001,Dealer_E,Cust004,MC002,Type5,30,Critical Delay,495,Feature Update,Medium,39,18
O476790,21-06-2023,WH001,Dealer_E,Cust004,MC005,Type2,16,Critical Delay,84,Feature Update,High,18,16
O517194,22-06-2023,WH004,Dealer_A,,MC003,,11,Critical Delay,492,Supplier Delay,Low,13,16
O650354,22-06-2023,WH003,Dealer_E,Cust002,MC003,Type3,29,On-Time,351,Feature Update,Low,24,0
O869607,22-06-2023,WH001,Dealer_A,Cust002,MC005,Type2,39,,255,Feature Update,Low,19,0
O849932,22-06-2023,WH001,Dealer_A,Cust003,MC001,Type3,46,Critical Delay,269,Urgent Order Change,Low,9,18
O391803,23-06-2023,WH002,Dealer_A,Cust003,MC003,Type1,49,Delayed,22,Delayed Approval,Low,36,0
O897658,23-06-2023,WH002,Dealer_C,Cust002,MC003,Type1,34,Critical Delay,169,,Medium,49,0
O261053,23-06-2023,WH003,Dealer_E,Cust002,MC005,Type4,49,On-Time,,Feature Update,Medium,10,5
O172990,23-06-2023,WH002,Dealer_D,Cust004,MC005,Type4,35,Delayed,137,Urgent Order Change,Medium,18,0
O922861,23-06-2023,WH003,Dealer_B,Cust001,MC001,Type4,35,Delayed,92,,Medium,17,16
O512210,23-06-2023,WH002,Dealer_D,Cust004,MC003,Type5,29,On-Time,441,Feature Update,Low,12,0
O187009,23-06-2023,WH001,Dealer_E,Cust005,MC002,Type3,49,On-Time,333,Delayed Approval,Medium,12,0
O755266,23-06-2023,WH001,Dealer_C,Cust001,MC004,Type4,47,Delayed,28,,Medium,34,0
O612760,23-06-2023,,Dealer_A,,MC005,Type2,28,On-Time,110,Feature Update,High,32,17
O297472,24-06-2023,WH004,Dealer_A,Cust005,MC004,Type3,29,,,Delayed Approval,Medium,7,0
O840443,24-06-2023,WH003,Dealer_B,,MC003,Type3,,Critical Delay,446,Supplier Delay,High,39,0
O808270,,WH001,Dealer_E,Cust005,MC005,Type2,6,Critical Delay,93,Feature Update,High,13,0
,25-06-2023,WH002,Dealer_A,Cust001,MC005,Type2,47,Critical Delay,337,Feature Update,Low,14,0
O668137,25-06-2023,WH001,Dealer_C,Cust001,MC003,Type2,13,Critical Delay,286,,High,23,0
O251684,25-06-2023,WH004,Dealer_C,Cust002,MC004,Type3,11,Delayed,37,Supplier Delay,Medium,36,0
O987921,25-06-2023,WH003,Dealer_E,,MC005,,,On-Time,451,Delayed Approval,Low,24,0
O908825,25-06-2023,WH004,Dealer_E,Cust005,MC002,Type2,1,Critical Delay,74,,High,12,
O843428,25-06-2023,WH002,,Cust005,MC005,Type4,38,Critical Delay,267,,High,19,0
O414538,25-06-2023,WH003,Dealer_E,Cust004,MC005,Type4,,On-Time,408,Urgent Order Change,High,9,0
O585331,25-06-2023,,Dealer_C,Cust005,MC005,Type3,4,On-Time,59,Delayed Approval,Medium,18,17
O108800,25-06-2023,WH004,Dealer_D,Cust001,MC002,Type1,1,Delayed,165,,High,43,
O832881,26-06-2023,,Dealer_B,Cust002,MC004,Type2,4,On-Time,13,Supplier Delay,High,48,0
O513554,26-06-2023,WH004,Dealer_D,Cust004,MC001,Type1,29,On-Time,275,Feature Update,Medium,21,0
O123332,26-06-2023,WH002,Dealer_E,Cust002,MC001,Type2,11,On-Time,294,Urgent Order Change,Medium,45,0
O848882,26-06-2023,WH001,Dealer_A,Cust003,MC004,Type5,15,Delayed,298,Delayed Approval,High,19,10
O807064,26-06-2023,WH003,,,MC001,Type4,45,On-Time,342,,Low,41,3
O887624,,WH004,,Cust002,MC005,Type5,44,Delayed,59,Supplier Delay,Medium,5,0
O745072,,WH003,Dealer_E,Cust001,MC002,Type5,39,Delayed,302,Delayed Approval,Medium,36,0
O737520,27-06-2023,WH003,Dealer_B,Cust002,MC004,Type4,23,On-Time,285,,Medium,42,1
O983443,27-06-2023,WH001,Dealer_A,Cust005,MC004,Type1,33,Critical Delay,220,Urgent Order Change,High,48,19
O948511,27-06-2023,WH003,Dealer_E,Cust002,MC003,Type2,33,Delayed,389,Urgent Order Change,Medium,25,0
O612937,27-06-2023,WH001,Dealer_A,Cust004,MC002,Type2,49,On-Time,312,Supplier Delay,Medium,18,0
O866427,27-06-2023,WH003,Dealer_B,Cust002,MC001,Type1,44,,272,Delayed Approval,High,44,0
O711220,28-06-2023,WH004,Dealer_C,Cust004,MC003,Type1,43,On-Time,390,,Medium,11,0
O244373,28-06-2023,,Dealer_B,Cust002,MC005,Type4,31,Delayed,401,Urgent Order Change,Medium,17,0
O193479,28-06-2023,WH004,Dealer_D,Cust005,MC003,Type3,6,On-Time,481,Urgent Order Change,Low,24,0
O660892,28-06-2023,WH003,Dealer_C,Cust001,MC002,Type1,30,Delayed,230,Supplier Delay,Medium,8,18
O533714,29-06-2023,WH003,Dealer_E,Cust002,,Type5,27,Critical Delay,302,,High,14,0
O799851,29-06-2023,WH001,Dealer_D,,MC005,Type1,8,Critical Delay,167,Delayed Approval,Low,26,
O926001,29-06-2023,WH002,,Cust005,MC005,Type5,29,On-Time,74,Delayed Approval,Low,46,0
O257651,29-06-2023,WH004,Dealer_A,Cust004,MC002,Type5,17,On-Time,79,Urgent Order Change,High,34,6
O838359,29-06-2023,WH002,Dealer_A,Cust003,MC001,Type3,21,Delayed,344,Supplier Delay,High,7,0
O527116,30-06-2023,WH003,Dealer_C,Cust001,MC001,Type1,40,Delayed,318,Supplier Delay,Medium,45,16
O849467,,WH004,Dealer_D,Cust002,MC005,Type4,31,Delayed,493,,,31,0
O470677,30-06-2023,WH003,Dealer_C,Cust002,MC004,Type2,46,Critical Delay,444,Feature Update,,22,0
O907974,01-07-2023,WH002,Dealer_B,Cust001,MC003,Type3,12,Delayed,77,Feature Update,Medium,30,0
O774104,01-07-2023,WH002,Dealer_A,Cust001,MC002,Type3,21,Delayed,47,,Medium,32,0
O230655,01-07-2023,WH004,Dealer_D,Cust002,MC001,Type2,34,On-Time,477,Supplier Delay,Medium,19,0
O204041,01-07-2023,WH004,Dealer_B,Cust001,MC005,Type1,41,Delayed,238,Supplier Delay,High,26,0
O993130,01-07-2023,WH001,Dealer_D,Cust001,MC005,Type2,22,On-Time,223,Delayed Approval,Low,21,17
O380678,01-07-2023,WH004,Dealer_D,Cust002,MC001,Type3,49,On-Time,359,Urgent Order Change,Low,27,0
O872268,02-07-2023,WH001,Dealer_B,Cust002,MC004,Type5,44,Critical Delay,80,,Low,47,0
O149339,02-07-2023,WH002,Dealer_C,Cust004,MC002,Type3,21,Critical Delay,119,Feature Update,High,46,0
O585530,02-07-2023,WH001,,Cust003,MC001,Type5,20,Delayed,23,Urgent Order Change,High,49,0
O271332,02-07-2023,WH004,Dealer_C,Cust001,MC001,Type5,30,Critical Delay,482,Delayed Approval,Medium,44,0
O272095,02-07-2023,WH002,Dealer_C,Cust005,MC005,Type5,18,,281,Delayed Approval,High,45,0
O435126,02-07-2023,WH003,Dealer_C,Cust004,MC002,Type5,41,On-Time,,Urgent Order Change,Low,31,8
O722991,02-07-2023,WH003,Dealer_A,Cust003,MC003,Type4,20,Critical Delay,222,Delayed Approval,High,13,0
O725809,03-07-2023,WH004,Dealer_E,Cust002,MC003,Type1,45,Delayed,302,Urgent Order Change,Medium,29,0
O998029,03-07-2023,WH004,Dealer_C,Cust001,MC002,Type2,27,Delayed,111,Delayed Approval,Medium,40,0
O227629,03-07-2023,WH002,Dealer_A,Cust001,MC005,Type5,2,Critical Delay,66,Urgent Order Change,High,10,0
O134956,03-07-2023,WH003,Dealer_E,Cust005,,Type1,28,Delayed,322,Urgent Order Change,Low,27,18
O950921,,WH003,Dealer_C,Cust004,MC002,Type2,7,Delayed,134,Urgent Order Change,Low,48,12
O663479,04-07-2023,WH002,Dealer_D,Cust004,MC004,Type5,19,Critical Delay,,Supplier Delay,Medium,,0
O358659,04-07-2023,WH003,Dealer_B,Cust003,MC002,Type3,,Delayed,319,Delayed Approval,Low,6,0
O177128,04-07-2023,WH001,Dealer_C,Cust005,MC002,Type1,13,On-Time,,Delayed Approval,Medium,7,11
O715750,05-07-2023,WH004,Dealer_A,Cust002,MC001,Type3,22,Delayed,378,Urgent Order Change,Medium,40,0
O538243,05-07-2023,WH003,Dealer_C,Cust004,MC001,Type2,28,Critical Delay,366,Feature Update,Low,34,0
O545775,05-07-2023,WH002,Dealer_D,Cust003,,Type3,36,On-Time,404,Feature Update,Medium,42,7
O561863,05-07-2023,WH002,Dealer_C,Cust003,MC002,,23,Delayed,496,Urgent Order Change,High,15,0
O438356,05-07-2023,WH001,Dealer_E,Cust002,MC002,Type2,34,On-Time,121,Supplier Delay,Medium,5,0
O497472,06-07-2023,WH003,Dealer_A,Cust002,MC004,Type5,49,Delayed,126,Delayed Approval,High,14,0
,06-07-2023,WH003,Dealer_E,Cust003,MC003,Type1,26,On-Time,455,Supplier Delay,Low,252,3
O218317,,WH003,Dealer_E,Cust003,MC002,Type5,15,Delayed,74,Feature Update,High,44,8
O120589,06-07-2023,WH003,Dealer_D,Cust003,MC002,Type5,37,On-Time,274,Urgent Order Change,Medium,22,0
O159758,06-07-2023,WH002,Dealer_D,Cust002,MC001,Type2,10,On-Time,,,Low,,1
O772233,06-07-2023,WH002,Dealer_C,Cust005,,Type5,6,On-Time,73,Urgent Order Change,Low,45,0
O701173,06-07-2023,WH004,Dealer_D,Cust004,MC002,Type1,27,On-Time,48,Supplier Delay,High,29,1
O280852,06-07-2023,,Dealer_C,Cust001,MC005,Type4,,Delayed,440,Supplier Delay,High,38,0
O943972,06-07-2023,WH003,Dealer_A,Cust001,MC005,Type2,20,On-Time,488,Urgent Order Change,Medium,,0
,07-07-2023,WH004,Dealer_A,Cust003,MC003,Type3,5,Critical Delay,398,Delayed Approval,Low,49,0
O570814,07-07-2023,WH001,Dealer_B,Cust004,MC005,Type3,33,Delayed,28,Feature Update,Low,46,0
O359497,07-07-2023,WH003,Dealer_E,Cust002,MC001,Type2,27,Critical Delay,471,,Medium,38,0
,07-07-2023,WH002,Dealer_A,Cust005,MC004,Type4,,On-Time,80,Delayed Approval,Low,37,7
O486727,08-07-2023,WH003,Dealer_D,Cust003,MC002,Type2,21,Delayed,31,,High,39,2
O399447,08-07-2023,WH001,Dealer_E,Cust002,,Type5,,On-Time,79,,High,8,0
O889072,08-07-2023,WH004,Dealer_D,Cust003,,Type1,6,Delayed,253,,Medium,26,0
O364005,08-07-2023,WH003,Dealer_D,Cust004,MC005,Type4,18,Delayed,,,Medium,49,0
O490097,08-07-2023,WH003,Dealer_C,Cust002,MC004,,,Critical Delay,301,Supplier Delay,Low,45,0
O806608,08-07-2023,,Dealer_A,Cust005,MC003,Type3,25,Critical Delay,267,,Medium,43,0
O198224,08-07-2023,WH003,Dealer_E,Cust002,MC003,,,Critical Delay,,Delayed Approval,Medium,11,0
O167207,08-07-2023,WH004,,Cust003,MC005,Type2,39,On-Time,374,Supplier Delay,Medium,47,0
O827014,09-07-2023,WH004,Dealer_B,Cust004,MC004,Type1,47,On-Time,389,,Medium,22,11
O961989,09-07-2023,WH002,Dealer_D,Cust002,MC004,Type1,4,Delayed,104,Feature Update,Low,21,0
O168740,09-07-2023,WH001,Dealer_A,Cust005,MC003,Type4,3,On-Time,430,Urgent Order Change,Low,18,0
O157227,09-07-2023,WH003,Dealer_A,Cust003,MC004,Type4,43,Critical Delay,40,Feature Update,Medium,8,0
