Order_ID,Date,Warehouse,Dealer,Customer_ID,Machine_ID,Machine_Type,Order_Quantity,Production_Status,Inventory_Level,Change_Type,Order_Volatility,Lead_Time_Days,Delay_Days
O859446,2023-09-28,WH004,Dealer_E,Cust002,MC005,Type1,8.0,Delayed,465.0,Urgent Order Change,Low,49.0,0.0
O917393,2023-09-28,WH001,Dealer_E,Cust004,MC002,Type1,39.0,Delayed,275.0,Supplier Delay,Medium,8.0,0.0
O419339,2023-09-28,WH001,Dealer_D,Cust001,MC002,Type3,17.0,Critical Delay,284.0,Feature Update,High,27.0,0.0
O873994,2023-09-28,WH001,Dealer_A,Cust003,MC005,Type4,34.0,Delayed,300.0,Supplier Delay,Low,16.0,0.0
Unknown,2023-09-28,WH002,Dealer_A,Cust002,MC005,Type5,1.0,On-Time,326.0,Feature Update,High,49.0,0.0
O663491,2023-09-28,WH003,Dealer_C,Cust005,MC003,Type5,9.0,Delayed,476.0,Supplier Delay,Medium,31.0,0.0
O679720,2023-09-29,WH004,Dealer_D,Cust003,MC001,Type3,7.0,Critical Delay,498.0,Delayed Approval,Low,15.0,13.0
O235658,2023-09-29,WH001,Dealer_D,Cust004,MC004,Type2,26.0,On-Time,258.0,Delayed Approval,Low,18.0,0.0
O700073,2023-09-29,WH003,Dealer_C,Cust005,MC004,Type2,9.0,Critical Delay,324.0,Feature Update,High,14.0,18.0
O513755,2023-09-29,WH001,Dealer_A,Cust005,MC004,Type4,44.0,On-Time,152.0,Delayed Approval,High,34.0,0.0
O518743,2023-09-29,WH004,Dealer_A,Cust005,MC002,Type2,48.0,Delayed,62.0,Feature Update,Low,7.0,0.0
O119102,2023-09-29,WH001,Dealer_D,Cust002,MC001,Type1,9.0,Critical Delay,29.0,Delayed Approval,Medium,32.0,0.0
Unknown,2023-09-30,WH001,Dealer_D,Cust004,MC003,Type5,3.0,Critical Delay,203.0,Delayed Approval,Medium,19.0,0.0
O749155,2023-09-30,WH003,Dealer_A,Cust005,MC005,Type5,3.0,Delayed,151.0,Delayed Approval,Medium,25.0,0.0
O299440,2023-09-30,WH002,Dealer_D,Cust002,MC002,Type4,27.0,Critical Delay,269.0,Supplier Delay,Medium,23.0,0.0
O222673,2023-10-01,WH001,Dealer_D,Cust002,MC004,Type4,19.0,On-Time,321.0,Delayed Approval,Medium,258.0,0.0
O947780,2023-10-01,WH004,Dealer_E,Cust001,MC002,Type3,11.0,Critical Delay,353.0,Supplier Delay,High,22.0,15.0
O772752,2023-10-01,WH003,Dealer_D,Cust002,MC005,Type1,42.0,Critical Delay,51.0,Feature Update,High,270.0,8.0
O598194,2023-10-01,WH003,Dealer_C,Cust004,MC004,Type3,34.0,Delayed,260.0,Delayed Approval,High,24.0,9.0
O978187,2023-10-01,WH001,Dealer_A,Cust001,MC004,Type5,27.0,Delayed,84.0,Delayed Approval,High,43.0,13.0
O651324,2023-10-01,WH003,Dealer_C,Cust002,MC003,Type1,2.0,On-Time,258.0,Delayed Approval,High,39.0,0.0
O392411,2023-10-01,WH001,Dealer_B,Cust005,MC001,Type3,48.0,On-Time,227.0,Urgent Order Change,Medium,48.0,8.0
O474428,2023-10-01,WH001,Dealer_A,Cust005,MC004,Type4,20.0,On-Time,130.0,Feature Update,Medium,41.0,0.0
O488786,2023-10-01,WH002,Dealer_B,Cust002,MC002,Type1,37.0,Critical Delay,208.0,Urgent Order Change,High,43.0,8.0
O509768,2023-10-02,WH004,Dealer_A,Cust001,MC004,Type4,46.0,Critical Delay,121.0,Delayed Approval,Medium,12.0,0.0
O648989,2023-10-02,WH001,Dealer_E,Cust005,MC001,Type5,9.0,Delayed,258.0,Delayed Approval,High,11.0,0.0
O631666,2023-10-02,WH004,Dealer_A,Cust001,MC004,Type5,6.0,On-Time,48.0,Delayed Approval,Low,11.0,19.0
O835728,2023-10-02,WH003,Dealer_C,Cust001,MC005,Type4,27.0,Critical Delay,337.0,Supplier Delay,High,27.0,0.0
O863949,2023-10-02,WH003,Dealer_B,Cust003,MC005,Type4,44.0,On-Time,466.0,Feature Update,High,27.0,0.0
O468353,2023-10-02,WH003,Dealer_B,Cust001,MC002,Type3,10.0,Critical Delay,318.0,Supplier Delay,Low,30.0,0.0
O447541,2023-10-02,WH001,Dealer_B,Cust002,MC002,Type1,10.0,Delayed,489.0,Delayed Approval,Medium,41.0,0.0
O766167,2023-10-02,WH002,Dealer_D,Cust005,MC001,Type4,110.0,On-Time,446.0,Feature Update,Low,9.0,0.0
O913924,2023-10-03,WH004,Dealer_E,Cust002,MC004,Type5,41.0,Delayed,909.0,Delayed Approval,Medium,46.0,0.0
O851892,2023-10-03,WH003,Dealer_A,Cust005,MC003,Type5,44.0,Critical Delay,317.0,Urgent Order Change,High,33.0,0.0
O273380,2023-10-03,WH003,Dealer_D,Cust002,MC003,Type2,21.0,On-Time,334.0,Delayed Approval,Low,38.0,0.0
O296947,2023-10-03,WH002,Dealer_D,Cust004,MC005,Type1,48.0,On-Time,275.0,Supplier Delay,Medium,30.0,9.0
O329158,2023-10-03,WH002,Dealer_C,Cust003,MC001,Type4,15.0,Delayed,284.0,Supplier Delay,High,21.0,2.0
O779792,2023-10-04,WH003,Dealer_B,Cust005,MC002,Type1,29.0,On-Time,185.0,Supplier Delay,Low,22.0,0.0
O402433,2023-10-04,WH001,Dealer_D,Cust003,MC003,Type1,29.0,On-Time,442.0,Urgent Order Change,Medium,45.0,0.0
O715632,2023-10-04,WH002,Dealer_C,Cust004,MC004,Type4,25.0,Delayed,99.0,Delayed Approval,High,44.0,10.0
O952673,2023-10-04,WH003,Dealer_D,Cust003,MC005,Type4,31.0,Critical Delay,372.0,Delayed Approval,High,9.0,0.0
O202899,2023-10-04,WH002,Dealer_C,Cust004,MC001,Type3,46.0,Delayed,287.0,Delayed Approval,High,17.0,2.0
O572815,2023-10-04,WH002,Dealer_D,Cust003,MC004,Type5,47.0,On-Time,123.0,Delayed Approval,Low,7.0,0.0
O265232,2023-10-04,WH003,Dealer_C,Cust004,MC002,Type3,11.0,Critical Delay,276.0,Supplier Delay,High,44.0,0.0
O609692,2023-10-05,WH002,Dealer_E,Cust002,MC002,Type4,14.0,Critical Delay,64.0,Supplier Delay,Medium,46.0,17.0
O407457,2023-10-05,WH001,Dealer_E,Cust003,MC003,Type5,23.0,Delayed,66.0,Supplier Delay,Medium,23.0,0.0
O407070,2023-10-05,WH002,Dealer_B,Cust002,MC004,Type2,6.0,On-Time,239.0,Delayed Approval,Medium,31.0,0.0
O885819,2023-10-05,WH004,Dealer_D,Cust002,MC001,Type4,5.0,Delayed,240.0,Feature Update,High,19.0,0.0
O873135,2023-10-05,WH001,Dealer_D,Cust002,MC001,Type5,47.0,Critical Delay,399.0,Urgent Order Change,Low,21.0,0.0
O913190,2023-10-05,WH002,Dealer_C,Cust004,MC001,Type2,10.0,Critical Delay,136.0,Supplier Delay,Low,11.0,3.0
O990616,2023-10-05,WH001,Dealer_D,Cust003,MC002,Type2,11.0,Critical Delay,45.0,Urgent Order Change,High,39.0,10.0
O536407,2023-10-05,WH002,Dealer_B,Cust002,MC001,Type2,19.0,Critical Delay,420.0,Feature Update,High,14.0,0.0
O335158,2023-10-05,WH003,Dealer_C,Cust003,MC004,Type2,42.0,Critical Delay,258.0,Feature Update,High,5.0,0.0
O189689,2023-10-06,WH003,Dealer_B,Cust003,MC005,Type2,2.0,Delayed,320.0,Urgent Order Change,High,17.0,0.0
O607826,2023-10-06,WH002,Dealer_A,Cust002,MC004,Type4,8.0,Delayed,13.0,Delayed Approval,High,18.0,0.0
O883788,2023-10-06,WH003,Dealer_E,Cust002,MC001,Type5,35.0,Delayed,258.0,Feature Update,High,35.0,0.0
O867727,2023-10-06,WH002,Dealer_A,Cust003,MC005,Type1,13.0,Delayed,131.0,Delayed Approval,Medium,8.0,12.0
O496722,2023-10-06,WH004,Dealer_B,Cust005,MC005,Type4,47.0,On-Time,160.0,Urgent Order Change,High,45.0,0.0
O500371,2023-10-06,WH001,Dealer_D,Cust003,MC002,Type4,24.0,Critical Delay,379.0,Urgent Order Change,Medium,45.0,0.0
O939813,2023-10-07,WH004,Dealer_A,Cust005,MC004,Type2,3.0,Delayed,266.0,Delayed Approval,Low,27.0,2.0
O837953,2023-10-07,WH004,Dealer_B,Cust001,MC004,Type3,33.0,Critical Delay,141.0,Feature Update,Low,18.0,0.0
O485112,2023-10-07,WH001,Dealer_A,Cust004,MC001,Type5,21.0,Delayed,494.0,Supplier Delay,Low,25.0,0.0
O608253,2023-10-07,WH002,Dealer_A,Cust003,MC005,Type4,5.0,On-Time,72.0,Supplier Delay,Medium,29.0,0.0
O831993,2023-10-07,WH002,Dealer_C,Cust003,MC001,Type5,47.0,Delayed,242.0,Delayed Approval,Medium,30.0,2.0
O143676,2023-10-07,WH004,Dealer_D,Cust005,MC001,Type5,44.0,Delayed,221.0,Delayed Approval,Low,40.0,0.0
O328573,2023-10-08,WH001,Dealer_E,Cust003,MC005,Type2,45.0,Delayed,493.0,Delayed Approval,Low,29.0,0.0
O325297,2023-10-08,WH001,Dealer_A,Cust002,MC001,Type4,12.0,Delayed,371.0,Delayed Approval,Medium,37.0,0.0
O975715,2023-10-08,WH001,Dealer_C,Cust003,MC003,Type4,45.0,Critical Delay,258.0,Delayed Approval,Medium,24.0,19.0
O762029,2023-10-08,WH001,Dealer_E,Cust003,MC004,Type5,5.0,Delayed,469.0,Delayed Approval,High,49.0,0.0
O257323,2023-10-08,WH001,Dealer_A,Cust004,MC004,Type4,3.0,On-Time,4077.0,Feature Update,Medium,27.0,0.0
Unknown,2023-10-08,WH001,Dealer_C,Cust001,MC003,Type5,49.0,On-Time,239.0,Supplier Delay,Low,34.0,0.0
O516545,2023-10-08,WH004,Dealer_D,Cust002,MC005,Type1,49.0,Delayed,426.0,Delayed Approval,High,174.0,3.0
O948556,2023-10-08,WH003,Dealer_A,Cust002,MC004,Type3,47.0,On-Time,187.0,Delayed Approval,Low,47.0,0.0
O330282,2023-10-09,WH003,Dealer_E,Cust001,MC002,Type3,27.0,On-Time,478.0,Urgent Order Change,Medium,19.0,0.0
O531486,2023-10-09,WH004,Dealer_D,Cust005,MC002,Type5,42.0,On-Time,486.0,Delayed Approval,Low,19.0,0.0
O962419,2023-10-09,WH004,Dealer_C,Cust005,MC002,Type5,24.0,On-Time,117.0,Delayed Approval,Medium,45.0,7.0
O350253,2023-10-09,WH003,Dealer_D,Cust003,MC005,Type2,17.0,On-Time,298.0,Supplier Delay,Medium,48.0,5.0
O909749,2023-10-09,WH002,Dealer_A,Cust005,MC005,Type3,5.0,Delayed,16.0,Delayed Approval,High,10.0,7.0
O627674,2023-10-09,WH003,Dealer_D,Cust005,MC004,Type2,36.0,Critical Delay,426.0,Delayed Approval,High,34.0,0.0
O555196,2023-10-09,WH002,Dealer_C,Cust005,MC004,Type4,24.0,Critical Delay,300.0,Delayed Approval,High,40.0,0.0
O405147,2023-10-10,WH003,Dealer_D,Cust002,MC001,Type3,1.0,Critical Delay,448.0,Feature Update,High,9.0,0.0
O986247,2023-10-10,WH001,Dealer_A,Cust005,MC005,Type4,17.0,Critical Delay,308.0,Feature Update,Low,29.0,0.0
O782865,2023-10-10,WH002,Dealer_C,Cust003,MC005,Type1,21.0,Delayed,99.0,Delayed Approval,Low,27.0,0.0
O790508,2023-10-10,WH001,Dealer_A,Cust004,MC005,Type1,25.0,Delayed,406.0,Urgent Order Change,Medium,42.0,18.0
O702072,2023-10-10,WH001,Dealer_A,Cust002,MC002,Type4,26.0,On-Time,40.0,Urgent Order Change,Medium,6.0,0.0
O282074,2023-10-10,WH003,Dealer_A,Cust001,MC003,Type5,16.0,On-Time,344.0,Delayed Approval,Low,48.0,1.0
O476680,2023-10-11,WH003,Dealer_D,Cust005,MC002,Type2,27.0,On-Time,401.0,Supplier Delay,High,22.0,0.0
O274159,2023-10-11,WH002,Dealer_C,Cust004,MC004,Type1,13.0,On-Time,106.0,Delayed Approval,Medium,27.0,10.0
O892763,2023-10-11,WH002,Dealer_A,Cust005,MC004,Type3,38.0,On-Time,200.0,Delayed Approval,High,27.0,11.0
O289360,2023-10-11,WH001,Dealer_E,Cust002,MC001,Type1,55.0,On-Time,271.0,Delayed Approval,High,46.0,0.0
O612665,2023-10-11,WH002,Dealer_C,Cust005,MC002,Type2,1.0,Critical Delay,403.0,Delayed Approval,Low,40.0,9.0
O126330,2023-10-11,WH004,Dealer_B,Cust002,MC003,Type4,27.0,Critical Delay,367.0,Feature Update,High,13.0,0.0
O474760,2023-10-11,WH003,Dealer_B,Cust001,MC001,Type4,26.0,Delayed,19.0,Feature Update,Medium,21.0,0.0
O696533,2023-10-12,WH004,Dealer_C,Cust003,MC004,Type2,44.0,On-Time,92.0,Supplier Delay,High,16.0,0.0
O483001,2023-10-12,WH003,Dealer_A,Cust001,MC003,Type4,8.0,Delayed,339.0,Feature Update,High,38.0,1.0
O649126,2023-10-12,WH004,Dealer_D,Cust003,MC005,Type5,45.0,On-Time,384.0,Supplier Delay,Low,38.0,16.0
O907322,2023-10-12,WH003,Dealer_B,Cust002,MC002,Type5,28.0,On-Time,152.0,Delayed Approval,High,21.0,0.0
O134247,2023-10-12,WH003,Dealer_D,Cust004,MC002,Type3,47.0,Critical Delay,49.0,Delayed Approval,High,9.0,0.0
O164087,2023-10-12,WH004,Dealer_B,Cust005,MC001,Type3,47.0,Delayed,216.0,Delayed Approval,Medium,30.0,0.0
O889136,2023-10-12,WH001,Dealer_E,Cust002,MC005,Type4,26.0,Delayed,307.0,Supplier Delay,Low,31.0,0.0
Unknown,2023-10-12,WH002,Dealer_E,Cust003,MC004,Type2,12.0,On-Time,479.0,Delayed Approval,Low,47.0,0.0
O467141,2023-10-13,WH001,Dealer_D,Cust005,MC003,Type3,26.0,Critical Delay,105.0,Delayed Approval,High,26.0,7.0
O628192,2023-10-13,WH002,Dealer_C,Cust003,MC001,Type5,13.0,Critical Delay,113.0,Delayed Approval,Medium,31.0,0.0
O508775,2023-10-13,WH004,Dealer_C,Cust001,MC001,Type5,41.0,Critical Delay,10.0,Delayed Approval,Low,27.0,17.0
O342421,2023-10-13,WH002,Dealer_E,Cust005,MC004,Type5,15.0,Delayed,441.0,Delayed Approval,High,37.0,0.0
O924307,2023-10-13,WH003,Dealer_E,Cust003,MC004,Type4,33.0,On-Time,435.0,Delayed Approval,Medium,45.0,0.0
O551783,2023-10-13,WH003,Dealer_E,Cust002,MC005,Type2,13.0,Delayed,411.0,Urgent Order Change,High,23.0,0.0
O656714,2023-10-14,WH002,Dealer_A,Cust001,MC005,Type4,40.0,Delayed,73.0,Delayed Approval,Low,25.0,0.0
O986075,2023-10-14,WH002,Dealer_A,Cust002,MC003,Type5,27.0,On-Time,258.0,Supplier Delay,Medium,30.0,0.0
O981438,2023-10-14,WH004,Dealer_A,Cust001,MC003,Type4,30.0,Delayed,283.0,Feature Update,Low,38.0,0.0
O871715,2023-10-15,WH001,Dealer_B,Cust005,MC005,Type5,2.0,Critical Delay,255.0,Feature Update,Medium,47.0,0.0
O953067,2023-10-15,WH004,Dealer_C,Cust003,MC002,Type2,35.0,On-Time,314.0,Feature Update,Low,49.0,19.0
O988687,2023-10-15,WH003,Dealer_B,Cust001,MC002,Type2,44.0,Critical Delay,258.0,Delayed Approval,High,47.0,14.0
O647708,2023-10-15,WH004,Dealer_D,Cust001,MC005,Type5,16.0,Delayed,274.0,Feature Update,High,40.0,19.0
O850960,2023-10-15,WH004,Dealer_A,Cust001,MC004,Type3,42.0,Delayed,498.0,Urgent Order Change,High,33.0,0.0
O930040,2023-10-16,WH004,Dealer_B,Cust004,MC004,Type3,19.0,Critical Delay,214.0,Delayed Approval,Medium,41.0,0.0
O789791,2023-10-16,WH002,Dealer_D,Cust001,MC003,Type3,17.0,Delayed,412.0,Feature Update,Medium,27.0,5.0
O336774,2023-10-16,WH001,Dealer_B,Cust004,MC003,Type4,21.0,Delayed,77.0,Feature Update,Medium,44.0,0.0
O191106,2023-10-17,WH002,Dealer_E,Cust005,MC003,Type1,30.0,Delayed,435.0,Delayed Approval,High,20.0,0.0
O963084,2023-10-17,WH001,Dealer_E,Cust003,MC003,Type5,15.0,Critical Delay,227.0,Delayed Approval,Low,41.0,1.0
O856900,2023-10-17,WH003,Dealer_A,Cust001,MC005,Type1,3.0,Critical Delay,433.0,Delayed Approval,High,9.0,18.0
O606541,2023-10-17,WH001,Dealer_A,Cust001,MC004,Type1,44.0,Critical Delay,141.0,Delayed Approval,Medium,34.0,0.0
O640938,2023-10-17,WH003,Dealer_B,Cust003,MC005,Type4,26.0,Critical Delay,53.0,Urgent Order Change,Medium,43.0,9.0
O936949,2023-10-17,WH004,Dealer_E,Cust002,MC003,Type1,19.0,Delayed,194.0,Delayed Approval,Low,24.0,0.0
O332854,2023-10-17,WH004,Dealer_C,Cust002,MC001,Type5,8.0,Critical Delay,172.0,Supplier Delay,Low,44.0,8.0
O345110,2023-10-18,WH001,Dealer_D,Cust002,MC001,Type2,34.0,Delayed,132.0,Supplier Delay,Low,7.0,0.0
O364797,2023-10-18,WH001,Dealer_A,Cust001,MC005,Type1,31.0,On-Time,260.0,Urgent Order Change,Medium,31.0,6.0
O381712,2023-10-18,WH003,Dealer_A,Cust005,MC004,Type3,27.0,On-Time,28.0,Delayed Approval,Low,34.0,0.0
O377761,2023-10-18,WH003,Dealer_A,Cust002,MC004,Type3,47.0,On-Time,487.0,Delayed Approval,Medium,47.0,18.0
O145492,2023-10-18,WH002,Dealer_D,Cust004,MC004,Type3,235.0,On-Time,283.0,Feature Update,High,31.0,0.0
O197521,2023-10-18,WH003,Dealer_E,Cust003,MC004,Type4,8.0,Delayed,163.0,Delayed Approval,Medium,16.0,1.0
O670870,2023-10-18,WH002,Dealer_B,Cust004,MC004,Type1,48.0,Delayed,258.0,Supplier Delay,High,14.0,0.0
O938438,2023-10-18,WH004,Dealer_C,Cust001,MC003,Type4,30.0,Delayed,120.0,Feature Update,Medium,36.0,6.0
O293829,2023-10-19,WH004,Dealer_D,Cust002,MC002,Type3,15.0,On-Time,206.0,Feature Update,High,49.0,0.0
O611200,2023-10-19,WH002,Dealer_C,Cust003,MC002,Type1,11.0,Critical Delay,218.0,Delayed Approval,High,45.0,0.0
O308522,2023-10-19,WH002,Dealer_C,Cust004,MC005,Type4,28.0,Delayed,10.0,Urgent Order Change,High,31.0,13.0
O646033,2023-10-19,WH002,Dealer_A,Cust001,MC001,Type4,14.0,Critical Delay,103.0,Urgent Order Change,High,19.0,0.0
O319517,2023-10-19,WH001,Dealer_A,Cust002,MC002,Type3,2.0,Delayed,344.0,Supplier Delay,Low,46.0,0.0
Unknown,2023-10-20,WH003,Dealer_D,Cust002,MC002,Type4,46.0,Delayed,443.0,Delayed Approval,High,39.0,4.0
O956993,2023-10-20,WH001,Dealer_E,Cust004,MC002,Type2,35.0,On-Time,499.0,Delayed Approval,Medium,27.0,0.0
O809571,2023-10-20,WH003,Dealer_E,Cust004,MC003,Type1,5.0,Critical Delay,158.0,Urgent Order Change,Medium,24.0,8.0
O961911,2023-10-20,WH002,Dealer_B,Cust003,MC001,Type4,30.0,On-Time,27.0,Urgent Order Change,Medium,25.0,0.0
O724947,2023-10-20,WH001,Dealer_D,Cust004,MC005,Type5,25.0,On-Time,258.0,Supplier Delay,Low,21.0,7.0
O346770,2023-10-20,WH002,Dealer_E,Cust001,MC001,Type2,15.0,Critical Delay,20.0,Delayed Approval,High,49.0,17.0
O952835,2023-10-20,WH004,Dealer_D,Cust005,MC004,Type4,21.0,Critical Delay,449.0,Delayed Approval,Low,14.0,10.0
O184931,2023-10-21,WH003,Dealer_E,Cust005,MC002,Type4,19.0,Critical Delay,145.0,Supplier Delay,High,12.0,0.0
O992765,2023-10-21,WH002,Dealer_A,Cust001,MC001,Type5,21.0,Delayed,331.0,Delayed Approval,Medium,41.0,0.0
O816442,2023-10-21,WH004,Dealer_C,Cust001,MC003,Type4,18.0,On-Time,358.0,Delayed Approval,Medium,34.0,0.0
O301901,2023-10-21,WH002,Dealer_B,Cust002,MC004,Type2,5.0,Delayed,466.0,Delayed Approval,Low,23.0,0.0
O376974,2023-10-21,WH004,Dealer_C,Cust003,MC001,Type3,14.0,Critical Delay,282.0,Feature Update,High,5.0,2.0
O297593,2023-10-21,WH001,Dealer_E,Cust004,MC005,Type2,31.0,Critical Delay,196.0,Delayed Approval,Low,36.0,0.0
O413429,2023-10-21,WH004,Dealer_C,Cust004,MC005,Type1,33.0,Critical Delay,138.0,Delayed Approval,Medium,15.0,15.0
O518153,2023-10-21,WH004,Dealer_C,Cust001,MC003,Type4,4.0,Delayed,31.0,Urgent Order Change,Low,42.0,0.0
O813316,2023-10-21,WH002,Dealer_B,Cust004,MC004,Type1,49.0,Delayed,308.0,Delayed Approval,Low,11.0,0.0
O338418,2023-10-22,WH002,Dealer_C,Cust005,MC002,Type4,21.0,Delayed,216.0,Urgent Order Change,High,41.0,19.0
O285388,2023-10-22,WH002,Dealer_C,Cust003,MC002,Type3,47.0,Critical Delay,381.0,Supplier Delay,Medium,13.0,10.0
O603221,2023-10-22,WH002,Dealer_C,Cust002,MC003,Type5,16.0,Critical Delay,241.0,Supplier Delay,Medium,45.0,0.0
O334554,2023-10-22,WH003,Dealer_A,Cust004,MC003,Type3,17.0,On-Time,258.0,Supplier Delay,Medium,26.0,0.0
O325732,2023-10-23,WH004,Dealer_C,Cust004,MC001,Type3,49.0,On-Time,314.0,Delayed Approval,Low,45.0,0.0
O688232,2023-10-23,WH003,Dealer_B,Cust001,MC004,Type4,47.0,Critical Delay,142.0,Delayed Approval,Medium,39.0,12.0
O462551,2023-10-23,WH002,Dealer_C,Cust005,MC002,Type3,1.0,On-Time,475.0,Delayed Approval,High,12.0,0.0
O583606,2023-10-23,WH003,Dealer_A,Cust001,MC002,Type2,25.0,Delayed,314.0,Urgent Order Change,High,27.0,0.0
O422124,2023-10-23,WH003,Dealer_C,Cust002,MC001,Type4,12.0,On-Time,78.0,Delayed Approval,Low,23.0,0.0
O788144,2023-10-24,WH001,Dealer_A,Cust005,MC004,Type4,43.0,Delayed,223.0,Delayed Approval,High,29.0,17.0
O205735,2023-10-24,WH002,Dealer_E,Cust003,MC002,Type3,39.0,Critical Delay,404.0,Urgent Order Change,Medium,16.0,0.0
O904995,2023-10-24,WH003,Dealer_D,Cust004,MC004,Type5,46.0,Critical Delay,318.0,Supplier Delay,Medium,45.0,0.0
O663770,2023-10-24,WH002,Dealer_E,Cust002,MC004,Type3,48.0,On-Time,235.0,Urgent Order Change,Low,17.0,5.0
O511097,2023-10-24,WH004,Dealer_B,Cust005,MC001,Type4,38.0,Critical Delay,297.0,Urgent Order Change,Medium,12.0,6.0
Unknown,2023-10-24,WH002,Dealer_A,Cust002,MC005,Type2,28.0,On-Time,197.0,Delayed Approval,Medium,22.0,0.0
O731069,2023-10-24,WH001,Dealer_B,Cust001,MC005,Type2,34.0,On-Time,94.0,Feature Update,High,20.0,0.0
O111888,2023-10-24,WH002,Dealer_B,Cust002,MC005,Type5,7.0,Delayed,464.0,Delayed Approval,Medium,44.0,0.0
O978956,2023-10-25,WH002,Dealer_C,Cust002,MC003,Type3,8.0,On-Time,375.0,Delayed Approval,High,19.0,0.0
O929244,2023-10-25,WH002,Dealer_D,Cust003,MC004,Type5,28.0,Critical Delay,409.0,Supplier Delay,Medium,27.0,4.0
O961376,2023-10-25,WH004,Dealer_D,Cust005,MC003,Type2,16.0,Delayed,467.0,Delayed Approval,High,19.0,0.0
O308830,2023-10-26,WH004,Dealer_C,Cust005,MC004,Type4,1.0,On-Time,493.0,Supplier Delay,High,24.0,0.0
O465589,2023-10-26,WH002,Dealer_C,Cust002,MC001,Type5,31.0,Critical Delay,216.0,Delayed Approval,Medium,40.0,8.0
O563306,2023-10-26,WH001,Dealer_C,Cust005,MC004,Type3,34.0,On-Time,78.0,Delayed Approval,Low,46.0,2.0
O947892,2023-10-26,WH003,Dealer_B,Cust002,MC003,Type3,12.0,Critical Delay,97.0,Delayed Approval,Medium,49.0,0.0
O491276,2023-10-26,WH001,Dealer_B,Cust004,MC005,Type5,42.0,Delayed,2619.0,Delayed Approval,High,14.0,0.0
O804191,2023-10-26,WH002,Dealer_D,Cust003,MC001,Type5,8.0,On-Time,110.0,Supplier Delay,Low,17.0,0.0
O349698,2023-10-27,WH003,Dealer_C,Cust001,MC004,Type2,43.0,Critical Delay,364.0,Delayed Approval,High,8.0,0.0
O458365,2023-10-27,WH002,Dealer_D,Cust004,MC001,Type5,9.0,Critical Delay,261.0,Urgent Order Change,Medium,45.0,0.0
O754872,2023-10-27,WH004,Dealer_D,Cust004,MC001,Type5,31.0,On-Time,153.0,Feature Update,Medium,10.0,0.0
O830088,2023-10-27,WH003,Dealer_A,Cust002,MC003,Type1,15.0,On-Time,377.0,Delayed Approval,Low,14.0,3.0
O555108,2023-10-27,WH002,Dealer_D,Cust005,MC002,Type2,14.0,Delayed,300.0,Delayed Approval,Medium,132.0,0.0
O569771,2023-10-27,WH002,Dealer_E,Cust005,MC003,Type5,23.0,Delayed,485.0,Delayed Approval,Low,15.0,0.0
O543996,2023-10-27,WH001,Dealer_D,Cust004,MC001,Type4,38.0,On-Time,201.0,Supplier Delay,Low,10.0,3.0
O500731,2023-10-27,WH003,Dealer_C,Cust001,MC005,Type3,17.0,Delayed,431.0,Supplier Delay,Medium,7.0,0.0
O180484,2023-10-27,WH002,Dealer_E,Cust004,MC001,Type4,37.0,On-Time,406.0,Delayed Approval,High,22.0,0.0
O255578,2023-10-28,WH001,Dealer_B,Cust002,MC005,Type2,34.0,Delayed,341.0,Delayed Approval,Low,15.0,0.0
O442539,2023-10-28,WH001,Dealer_D,Cust004,MC003,Type4,18.0,Delayed,259.0,Delayed Approval,Medium,27.0,0.0
O946802,2023-10-28,WH003,Dealer_D,Cust001,MC003,Type3,12.0,Critical Delay,206.0,Delayed Approval,High,168.0,5.0
O725413,2023-10-28,WH002,Dealer_C,Cust004,MC002,Type3,29.0,On-Time,453.0,Urgent Order Change,Low,34.0,14.0
O170640,2023-10-28,WH001,Dealer_A,Cust001,MC002,Type2,45.0,Critical Delay,291.0,Supplier Delay,Low,40.0,0.0
O617412,2023-10-29,WH001,Dealer_D,Cust002,MC002,Type4,18.0,Delayed,477.0,Urgent Order Change,High,7.0,2.0
O356912,2023-10-29,WH004,Dealer_D,Cust002,MC005,Type4,26.0,Delayed,498.0,Delayed Approval,High,19.0,17.0
O237766,2023-10-29,WH004,Dealer_A,Cust001,MC002,Type5,40.0,Critical Delay,204.0,Delayed Approval,High,17.0,0.0
O144282,2023-10-29,WH003,Dealer_B,Cust001,MC002,Type1,11.0,Critical Delay,445.0,Supplier Delay,Low,23.0,0.0
O629573,2023-10-30,WH004,Dealer_E,Cust004,MC002,Type4,28.0,Delayed,246.0,Feature Update,Medium,34.0,0.0
O650891,2023-10-30,WH004,Dealer_D,Cust004,MC004,Type2,26.0,Critical Delay,258.0,Urgent Order Change,Medium,45.0,0.0
O853664,2023-10-30,WH002,Dealer_C,Cust002,MC002,Type3,26.0,Delayed,419.0,Delayed Approval,Low,14.0,0.0
O431804,2023-10-30,WH002,Dealer_A,Cust003,MC002,Type5,34.0,Delayed,3114.0,Delayed Approval,Low,28.0,0.0
O410772,2023-10-30,WH003,Dealer_B,Cust002,MC001,Type3,43.0,Critical Delay,308.0,Feature Update,Low,44.0,0.0
O631801,2023-10-30,WH002,Dealer_A,Cust001,MC002,Type5,48.0,Critical Delay,261.0,Delayed Approval,High,16.0,1.0
O712414,2023-10-31,WH003,Dealer_D,Cust003,MC001,Type5,7.0,Delayed,367.0,Supplier Delay,Low,13.0,3.0
